66,64,64,64,64,15,6,6,6,6,0,64,64,64,64,21,13,13,13,16,56,58,58,58,57,6,6,6,6,9,61,61,61,61,63,20,20,20,20,27,62,62,62,62,61,1,1,1,1,3,64,64,64,64,65,7,7,7,7,25,60,60,60,60,59,3,3,3,3,12,64,64,64,64,66,13,13,13,13,25,62,62,62,62,62,5,1,1,1,1,65,64,64,64,64,17,8,8,8,12,59,59,59,59,60,4,4,4,4,5,63,63,63,63,65,14,14,14,14,21,62,62,62,62,61,1,1,1,1,3,63,63,63,63,64,3,3,3,3,23,62,62,62,62,60,1,1,1,1,11,64,64,64,64,66,8,8,8,8,21
65,62,62,62,62,10,1,1,1,1,64,0,62,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13,62,62,62,62,62,5,1,1,1,1,64,62,62,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13
65,62,62,62,62,10,1,1,1,1,64,62,0,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13,62,62,62,62,62,5,1,1,1,1,64,62,62,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13
65,62,62,62,62,10,1,1,1,1,64,62,62,0,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13,62,62,62,62,62,5,1,1,1,1,64,62,62,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13
65,62,62,62,62,10,1,1,1,1,64,62,62,62,0,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13,62,62,62,62,62,5,1,1,1,1,64,62,62,62,62,10,1,1,1,7,62,62,62,62,61,1,1,1,1,4,62,62,62,62,63,1,1,1,1,8,62,62,62,62,61,1,1,1,1,3,62,62,62,62,63,1,1,1,1,21,62,62,62,62,61,1,1,1,1,11,62,62,62,62,65,1,1,1,1,13
18,10,10,10,10,64,64,64,64,64,21,10,10,10,10,0,64,64,64,58,10,10,10,10,11,61,61,61,61,61,19,19,19,19,25,64,64,64,64,60,3,3,3,3,5,61,61,61,61,61,5,5,5,5,8,63,63,63,63,48,6,6,6,6,16,61,61,61,61,60,13,13,13,13,32,64,64,64,64,67,4,4,4,4,4,61,61,61,61,61,16,8,8,8,8,64,63,63,63,57,7,7,7,7,9,61,61,61,61,61,14,14,14,14,20,63,63,63,63,59,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,47,4,4,4,4,12,61,61,61,61,60,8,8,8,8,27,63,63,63,63,67
10,1,1,1,1,64,62,62,62,62,13,1,1,1,1,64,0,62,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66,1,1,1,1,1,61,62,62,62,62,10,1,1,1,1,64,62,62,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66
10,1,1,1,1,64,62,62,62,62,13,1,1,1,1,64,62,0,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66,1,1,1,1,1,61,62,62,62,62,10,1,1,1,1,64,62,62,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66
10,1,1,1,1,64,62,62,62,62,13,1,1,1,1,64,62,62,0,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66,1,1,1,1,1,61,62,62,62,62,10,1,1,1,1,64,62,62,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66
12,4,4,4,4,61,59,59,59,59,16,7,7,7,7,58,56,56,56,0,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,4,62,62,62,62,61,1,1,1,1,5,62,62,62,62,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66,1,1,1,1,1,61,62,62,62,62,10,1,1,1,1,64,62,62,62,56,1,1,1,1,4,62,62,62,62,61,1,1,1,1,6,62,62,62,62,57,1,1,1,1,3,62,62,62,62,61,3,3,3,3,7,63,63,63,63,46,1,1,1,1,11,62,62,62,62,61,1,1,1,1,22,62,62,62,62,66
65,62,62,62,62,17,1,1,1,1,56,62,62,62,62,10,1,1,1,1,0,52,52,52,56,24,24,24,24,38,59,59,59,59,62,19,19,19,19,32,63,63,63,63,65,5,5,5,5,19,63,63,63,63,65,5,5,5,5,24,57,57,57,57,63,15,15,15,15,39,61,61,61,61,65,12,12,12,12,29,62,60,60,60,60,6,8,8,8,8,63,62,62,62,62,7,7,7,7,13,56,56,56,56,59,18,18,18,18,29,60,60,60,60,63,15,15,15,15,28,62,62,62,62,64,2,2,2,2,15,62,62,62,62,65,2,2,2,2,22,60,60,60,60,66,8,8,8,8,35,62,62,62,62,66,7,7,7,7,25
66,62,62,62,62,17,1,1,1,1,58,62,62,62,62,10,1,1,1,1,52,0,62,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,8,62,62,62,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19
66,62,62,62,62,17,1,1,1,1,58,62,62,62,62,10,1,1,1,1,52,62,0,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,8,62,62,62,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19
66,62,62,62,62,17,1,1,1,1,58,62,62,62,62,10,1,1,1,1,52,62,62,0,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,8,62,62,62,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19
68,63,63,63,63,23,8,8,8,8,57,61,61,61,61,11,4,4,4,4,56,64,64,64,0,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,63,1,1,1,1,14,62,62,62,62,64,1,1,1,1,20,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,8,62,62,62,62,64,1,1,1,1,16,62,62,62,62,64,1,1,1,1,14,62,62,62,62,64,3,3,3,3,15,62,62,62,62,64,3,3,3,3,23,62,62,62,62,66,1,1,1,1,31,62,62,62,62,66,1,1,1,1,19
15,1,1,1,1,64,62,62,62,62,6,1,1,1,1,61,62,62,62,62,24,1,1,1,1,0,64,64,64,60,16,16,16,16,29,64,64,64,64,60,2,2,2,2,14,62,62,62,62,59,2,2,2,2,14,62,62,62,62,51,8,8,8,8,37,63,63,63,63,55,8,8,8,8,36,63,63,63,63,68,5,5,5,5,5,63,63,63,63,63,5,5,5,5,5,63,63,63,63,56,13,13,13,13,26,64,64,64,64,59,13,13,13,13,26,64,64,64,64,59,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,5,5,5,5,34,63,63,63,63,55,5,5,5,5,33,63,63,63,63,69
15,1,1,1,1,64,62,62,62,62,6,1,1,1,1,61,62,62,62,62,24,1,1,1,1,64,0,62,62,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,1,1,1,1,1,62,62,62,62,55,1,1,1,1,16,62,62,62,62,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68
15,1,1,1,1,64,62,62,62,62,6,1,1,1,1,61,62,62,62,62,24,1,1,1,1,64,62,0,62,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,1,1,1,1,1,62,62,62,62,55,1,1,1,1,16,62,62,62,62,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68
15,1,1,1,1,64,62,62,62,62,6,1,1,1,1,61,62,62,62,62,24,1,1,1,1,64,62,62,0,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,1,1,1,1,1,62,62,62,62,55,1,1,1,1,16,62,62,62,62,57,1,1,1,1,16,62,62,62,62,58,1,1,1,1,14,62,62,62,62,58,1,1,1,1,13,62,62,62,62,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68
21,8,8,8,8,63,59,59,59,59,9,4,4,4,4,61,61,61,61,61,38,16,16,16,16,60,57,57,57,0,1,1,1,1,16,62,62,62,62,59,3,3,3,3,17,63,63,63,63,59,3,3,3,3,16,63,63,63,63,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,1,1,1,1,1,62,62,62,62,55,1,1,1,1,16,62,62,62,62,57,1,1,1,1,16,62,62,62,62,59,5,5,5,5,19,63,63,63,63,59,5,5,5,5,17,63,63,63,63,51,1,1,1,1,31,62,62,62,62,54,1,1,1,1,31,62,62,62,62,68
66,62,62,62,62,17,1,1,1,1,61,62,62,62,62,19,1,1,1,1,59,62,62,62,62,16,1,1,1,1,0,62,62,62,64,18,18,18,18,36,62,62,62,62,61,1,1,1,1,7,64,64,64,64,65,6,6,6,6,34,60,60,60,60,59,3,3,3,3,17,63,63,63,63,68,12,12,12,12,29,62,62,62,62,62,1,1,1,1,1,65,65,65,65,65,10,9,9,9,20,58,58,58,58,59,5,5,5,5,12,62,62,62,62,65,17,17,17,17,32,62,62,62,62,61,1,1,1,1,7,63,63,63,63,65,5,5,5,5,34,62,62,62,62,60,1,1,1,1,17,65,65,65,65,68,9,9,9,9,28
66,62,62,62,62,17,1,1,1,1,61,62,62,62,62,19,1,1,1,1,59,62,62,62,62,16,1,1,1,1,62,0,62,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,15,62,62,62,62,61,1,1,1,1,8,62,62,62,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19
66,62,62,62,62,17,1,1,1,1,61,62,62,62,62,19,1,1,1,1,59,62,62,62,62,16,1,1,1,1,62,62,0,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,15,62,62,62,62,61,1,1,1,1,8,62,62,62,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19
66,62,62,62,62,17,1,1,1,1,61,62,62,62,62,19,1,1,1,1,59,62,62,62,62,16,1,1,1,1,62,62,62,0,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,15,62,62,62,62,61,1,1,1,1,8,62,62,62,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19
68,63,63,63,63,22,6,6,6,6,63,63,63,63,63,25,6,6,6,6,62,64,64,64,64,29,16,16,16,16,64,64,64,64,0,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19,62,62,62,62,62,1,1,1,1,1,62,62,62,62,62,2,1,1,1,15,62,62,62,62,61,1,1,1,1,8,62,62,62,62,64,1,1,1,1,20,62,62,62,62,61,1,1,1,1,7,62,62,62,62,64,1,1,1,1,31,62,62,62,62,60,1,1,1,1,15,62,62,62,62,66,1,1,1,1,19
15,1,1,1,1,64,62,62,62,62,20,1,1,1,1,64,62,62,62,62,19,1,1,1,1,64,62,62,62,62,18,1,1,1,1,0,64,64,64,55,3,3,3,3,8,61,61,61,61,61,4,4,4,4,16,62,62,62,62,44,6,6,6,6,22,61,61,61,61,60,11,11,11,11,38,64,64,64,64,69,5,5,5,5,5,61,61,61,61,61,10,10,10,10,10,64,64,64,64,50,9,9,9,9,14,61,61,61,61,60,17,17,17,17,31,64,64,64,64,55,2,2,2,2,7,61,61,61,61,61,3,3,3,3,15,62,62,62,62,43,5,5,5,5,21,61,61,61,61,60,10,10,10,10,37,64,64,64,64,69
15,1,1,1,1,64,62,62,62,62,20,1,1,1,1,64,62,62,62,62,19,1,1,1,1,64,62,62,62,62,18,1,1,1,1,64,0,62,62,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,2,1,1,1,1,62,62,62,62,49,1,1,1,1,8,62,62,62,62,61,1,1,1,1,16,62,62,62,62,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68
15,1,1,1,1,64,62,62,62,62,20,1,1,1,1,64,62,62,62,62,19,1,1,1,1,64,62,62,62,62,18,1,1,1,1,64,62,0,62,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,2,1,1,1,1,62,62,62,62,49,1,1,1,1,8,62,62,62,62,61,1,1,1,1,16,62,62,62,62,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68
15,1,1,1,1,64,62,62,62,62,20,1,1,1,1,64,62,62,62,62,19,1,1,1,1,64,62,62,62,62,18,1,1,1,1,64,62,62,0,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,2,1,1,1,1,62,62,62,62,49,1,1,1,1,8,62,62,62,62,61,1,1,1,1,16,62,62,62,62,51,1,1,1,1,7,62,62,62,62,61,1,1,1,1,13,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68
20,6,6,6,6,62,60,60,60,60,27,8,8,8,8,60,57,57,57,57,32,14,14,14,14,60,58,58,58,59,36,20,20,20,20,55,51,51,51,0,1,1,1,1,7,62,62,62,62,61,2,2,2,2,15,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68,1,1,1,1,1,62,62,62,62,62,2,1,1,1,1,62,62,62,62,49,1,1,1,1,8,62,62,62,62,61,1,1,1,1,16,62,62,62,62,53,1,1,1,1,7,62,62,62,62,61,2,2,2,2,15,62,62,62,62,43,1,1,1,1,16,62,62,62,62,60,1,1,1,1,31,62,62,62,62,68
63,62,62,62,62,3,1,1,1,3,62,62,62,62,62,3,1,1,1,1,63,62,62,62,62,2,1,1,1,3,62,62,62,62,62,3,1,1,1,1,0,63,63,63,63,18,3,3,3,3,65,63,63,63,63,18,3,3,3,3,58,58,58,58,61,12,12,12,12,11,61,61,61,61,62,10,10,10,10,9,65,58,58,58,58,40,12,12,12,12,66,61,61,61,61,38,10,10,10,10,55,54,54,54,56,32,20,20,20,19,62,60,60,60,61,30,16,16,16,15,64,63,63,63,63,18,3,3,3,3,65,63,63,63,63,18,3,3,3,3,58,58,58,58,61,12,12,12,12,11,61,61,61,61,62,10,10,10,10,9
63,62,62,62,62,3,1,1,1,3,62,62,62,62,62,3,1,1,1,1,63,62,62,62,62,2,1,1,1,3,62,62,62,62,62,3,1,1,1,1,63,0,62,62,62,16,1,1,1,1,64,62,62,62,62,16,1,1,1,2,62,62,62,62,62,1,1,1,1,2,62,62,62,62,62,1,1,1,1,1,68,62,62,62,62,31,1,1,1,1,66,62,62,62,62,31,1,1,1,1,63,62,62,62,62,13,1,1,1,1,63,62,62,62,62,14,1,1,1,1,63,62,62,62,62,16,1,1,1,1,64,62,62,62,62,16,1,1,1,2,62,62,62,62,62,1,1,1,1,2,62,62,62,62,62,1,1,1,1,1
63,62,62,62,62,3,1,1,1,3,62,62,62,62,62,3,1,1,1,1,63,62,62,62,62,2,1,1,1,3,62,62,62,62,62,3,1,1,1,1,63,62,0,62,62,16,1,1,1,1,64,62,62,62,62,16,1,1,1,2,62,62,62,62,62,1,1,1,1,2,62,62,62,62,62,1,1,1,1,1,68,62,62,62,62,31,1,1,1,1,66,62,62,62,62,31,1,1,1,1,63,62,62,62,62,13,1,1,1,1,63,62,62,62,62,14,1,1,1,1,63,62,62,62,62,16,1,1,1,1,64,62,62,62,62,16,1,1,1,2,62,62,62,62,62,1,1,1,1,2,62,62,62,62,62,1,1,1,1,1
